STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DMA,Dominica,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,1.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DOM,Dominican Republic,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ECU,Ecuador,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SSD,South Sudan,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLV,El Salvador,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GNQ,Equatorial Guinea,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ERI,Eritrea,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EST,Estonia,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ETH,Ethiopia,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FJI,Fiji,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FIN,Finland,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUF,French Guiana,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GAB,Gabon,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PSE,West Bank and Gaza,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GEO,Georgia,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GHA,Ghana,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRC,Greece,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRD,Grenada,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,1.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GLP,Guadeloupe,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,1.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GNB,Guinea-Bissau,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GIN,Guinea,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HTI,Haiti,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HND,Honduras,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HUN,Hungary,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IND,India,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDN,Indonesia,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRQ,Iraq,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRL,Ireland,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISR,Israel,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JAM,Jamaica,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JOR,Jordan,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KEN,Kenya,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KIR,Kiribati,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,1.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KWT,Kuwait,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,1.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KGZ,Kyrgyz Republic,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LVA,Latvia,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBN,Lebanon,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LSO,Lesotho,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBR,Liberia,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBY,Libya,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LIE,Liechtenstein,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,2.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTU,Lithuania,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,3.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LUX,Luxembourg,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDG,Madagascar,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MWI,Malawi,WB_THINK_HAZARD_WF_LEVEL,Hazard level for WildFires,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,1_TO_4,1-4 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2025,4.0,WB_THINK_HAZARD,ThinkHazard!,"Hazard levels for this dataset have been mapped as follows very low (1), low (2), medium (3) and high (4).",0,Units,RANK,Rank,602,CCYY,A,Normal value,PU,Public
